City,apparent_temperature,apparent_temperature_mean,cloud_cover,dew_point_2m,hourly_datetime (UTC),precipitation,pressure_msl,relative_humidity_2m,shortwave_radiation,snow_depth,sunrise_local,sunset_local,surface_pressure,temperature_2m,temperature_2m_mean,uv_index,weather_code,wind_direction_10m,wind_gusts_10m,wind_speed_10m
Chicago,14.439035,14.087184,100.0,9.275523,2025-08-25 02:00:00+00:00,0.0,1015.4,62.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.02783,16.586,16.1235,0.0,3.0,277.69595,37.079998,13.441071
Chicago,13.1038265,14.087184,0.0,9.366714,2025-08-25 03:00:00+00:00,0.0,1015.6,68.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.0916,15.236,16.1235,0.0,3.0,318.23978,30.960001,13.513193
Chicago,13.422621,14.087184,1.0,8.326012,2025-08-25 04:00:00+00:00,0.0,1015.5,64.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,986.9798,15.0859995,16.1235,0.0,3.0,300.96368,32.399998,8.39657
Chicago,12.276295,14.087184,2.0,8.388007,2025-08-25 05:00:00+00:00,0.0,1015.8,69.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.16406,13.986,16.1235,0.0,3.0,281.76825,37.44,8.825508
Chicago,11.244957,14.087184,7.0,8.548084,2025-08-25 06:00:00+00:00,0.0,1016.0,73.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.2897,13.285999,16.1235,0.0,3.0,288.43503,33.12,11.384199
Chicago,10.349507,14.087184,0.0,8.36822,2025-08-25 07:00:00+00:00,0.0,1016.3,75.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.52185,12.686,16.1235,0.0,3.0,301.5042,38.88,13.089354
Chicago,9.812337,14.087184,0.0,8.943421,2025-08-25 08:00:00+00:00,0.0,1016.0,83.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.1361,11.736,16.1235,0.0,3.0,292.47946,32.760002,11.298495
Chicago,9.647453,14.087184,0.0,8.943421,2025-08-25 09:00:00+00:00,0.0,1016.3,83.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.4276,11.736,16.1235,0.0,3.0,280.0079,38.16,12.429127
Chicago,9.531323,14.087184,0.0,8.680252,2025-08-25 10:00:00+00:00,0.0,1016.5,84.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.57684,11.285999,16.1235,0.0,3.0,296.56497,30.239998,9.659814
Chicago,9.797204,14.087184,3.0,9.249582,2025-08-25 11:00:00+00:00,0.0,1016.5,87.0,0.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,987.5818,11.3359995,16.1235,0.0,3.0,290.55612,27.0,9.227524
Chicago,10.279362,14.087184,0.0,9.618183,2025-08-25 12:00:00+00:00,0.0,1017.5,86.0,32.5,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,988.6085,11.886,16.1235,0.15,3.0,284.03625,25.56,10.390226
Chicago,12.2596855,14.087184,3.0,11.461633,2025-08-25 13:00:00+00:00,0.0,1017.8,89.0,192.5,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,989.0339,13.236,16.1235,0.85,3.0,287.1028,21.24,9.793058
Chicago,13.813692,14.087184,1.0,10.630621,2025-08-25 14:00:00+00:00,0.0,1018.4,74.0,387.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,989.81305,15.236,16.1235,2.1,3.0,299.0545,20.519999,11.119281
Chicago,14.461355,14.087184,17.0,10.708926,2025-08-25 15:00:00+00:00,0.0,1018.1,70.0,561.5,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,989.6137,16.185999,16.1235,3.6,3.0,303.2749,23.039999,13.779114
Chicago,15.822962,14.087184,30.0,10.921697,2025-08-25 16:00:00+00:00,0.0,1018.6,66.0,624.0,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,990.2107,17.336,16.1235,4.95,3.0,312.08908,22.319998,15.03835
Chicago,16.607258,14.087184,33.0,8.866184,2025-08-25 17:00:00+00:00,0.0,1019.1,53.0,644.5,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,990.82135,18.636,16.1235,5.95,3.0,311.18582,22.319998,15.30741
Chicago,18.216766,14.087184,33.0,7.4989004,2025-08-25 18:00:00+00:00,0.0,1019.1,44.0,732.5,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,990.9636,20.136,16.1235,6.5,3.0,309.28937,21.599998,15.349684
Chicago,19.308271,14.087184,36.0,6.0064707,2025-08-25 19:00:00+00:00,0.0,1019.2,37.0,812.5,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,991.1689,21.286,16.1235,6.05,3.0,308.65982,22.319998,16.135872
Chicago,19.513706,14.087184,30.0,5.557214,2025-08-25 20:00:00+00:00,0.0,1018.6,35.0,807.5,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,990.6228,21.685999,16.1235,4.5,3.0,314.11868,22.68,16.548256
Chicago,18.999813,14.087184,60.0,5.920073,2025-08-25 21:00:00+00:00,0.0,1018.4,36.0,672.5,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,990.42365,21.636,16.1235,3.1,3.0,314.06088,21.24,15.530151
Chicago,17.899797,14.087184,99.0,6.170579,2025-08-25 22:00:00+00:00,0.0,1018.6,38.0,302.25,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,990.56195,21.036,16.1235,1.75,3.0,307.14676,21.599998,14.904173
Chicago,17.71186,14.087184,66.0,6.7829266,2025-08-25 23:00:00+00:00,0.0,1019.5,41.0,213.25,0.0,2025-08-25 06:09:43-05:00,2025-08-25 19:35:20-05:00,991.3854,20.486,16.1235,0.85,3.0,306.25394,20.16,13.392774
Chicago,16.936907,,96.0,7.3775105,2025-08-26 00:00:00+00:00,0.0,1019.1,46.0,103.0,0.0,,,990.8831,19.286,,0.6,,313.72705,21.599998,11.457958
Chicago,16.111538,,78.0,7.2499003,2025-08-26 01:00:00+00:00,0.0,1019.0,49.0,7.75,0.0,,,990.6764,18.136,,0.05,,298.61035,23.4,9.021574
Chicago,13.584005,,7.0,6.3181133,2025-08-26 02:00:00+00:00,0.0,1019.6,52.0,0.0,0.0,,,991.0718,16.185999,,0.0,,311.18582,29.88,11.480557
Chicago,12.48735,,0.0,6.3482985,2025-08-26 03:00:00+00:00,0.0,1020.1,57.0,0.0,0.0,,,991.42126,14.785999,,0.0,,319.63553,27.72,9.449572
Chicago,11.419016,,0.0,6.106859,2025-08-26 04:00:00+00:00,0.0,1020.3,60.0,0.0,0.0,,,991.5125,13.736,,0.0,,300.57913,28.08,9.19939
Houston,29.564152,31.730433,26.0,22.847214,2025-08-23 05:00:00+00:00,0.0,1014.1,92.0,0.0,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.77325,24.2305,26.567999,0.0,3.0,44.999897,10.799999,0.5091169
Houston,28.66518,31.730433,50.0,22.698761,2025-08-23 06:00:00+00:00,0.0,1014.1,92.0,0.0,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.7719,24.0805,26.567999,0.0,3.0,4.085537,10.440001,5.0528407
Houston,27.905258,31.730433,100.0,22.073956,2025-08-23 07:00:00+00:00,0.0,1014.0,91.0,0.0,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.6687,23.630499,26.567999,0.0,3.0,8.746089,15.84,4.73506
Houston,28.687119,31.730433,0.0,22.980404,2025-08-23 08:00:00+00:00,0.0,1014.0,95.0,0.0,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.6702,23.8305,26.567999,0.0,3.0,360.0,11.879999,4.32
Houston,27.644056,31.730433,3.0,22.232943,2025-08-23 09:00:00+00:00,0.0,1013.8,93.0,0.0,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.4675,23.4305,26.567999,0.0,3.0,3.5762644,21.24,5.771239
Houston,27.07806,31.730433,19.0,22.084286,2025-08-23 10:00:00+00:00,0.0,1013.8,93.0,0.0,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.4666,23.280499,26.567999,0.0,3.0,349.69522,14.759999,8.049845
Houston,27.584528,31.730433,27.0,21.758547,2025-08-23 11:00:00+00:00,0.0,1013.7,92.0,0.0,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.36554,23.130499,26.567999,0.0,3.0,321.34018,18.0,2.3051248
Houston,26.890356,31.730433,50.0,21.349913,2025-08-23 12:00:00+00:00,0.0,1014.3,90.0,0.25,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.96387,23.0805,26.567999,0.0,3.0,213.6901,13.32,5.1919937
Houston,28.674809,31.730433,30.0,22.881039,2025-08-23 13:00:00+00:00,0.0,1014.8,95.0,74.75,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1012.4678,23.7305,26.567999,0.35,3.0,40.601215,12.959999,3.319036
Houston,30.553722,31.730433,16.0,24.54639,2025-08-23 14:00:00+00:00,0.0,1015.0,96.0,269.25,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1012.679,25.2305,26.567999,1.65,3.0,52.594578,9.72,7.7043357
Houston,33.332855,31.730433,12.0,25.445694,2025-08-23 15:00:00+00:00,0.0,1015.4,90.0,481.25,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1013.09344,27.2305,26.567999,3.45,3.0,73.61038,7.92,6.379216
Houston,35.623302,31.730433,24.0,25.033907,2025-08-23 16:00:00+00:00,0.0,1015.5,80.0,670.75,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1013.20557,28.8305,26.567999,5.35,3.0,59.743652,6.4799995,5.00128
Houston,37.07476,31.730433,43.0,24.189423,2025-08-23 17:00:00+00:00,0.0,1015.2,72.0,804.25,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1012.91327,29.780499,26.567999,6.8,3.0,21.801476,11.879999,3.8773184
Houston,38.440792,31.730433,50.0,24.90896,2025-08-23 18:00:00+00:00,0.0,1014.4,72.0,898.25,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1012.1207,30.530499,26.567999,7.7,3.0,103.24053,14.04,6.28713
Houston,38.953693,31.730433,35.0,23.705463,2025-08-23 19:00:00+00:00,0.0,1013.9,64.0,938.75,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.62787,31.3305,26.567999,7.55,3.0,129.28938,15.84,5.1165614
Houston,37.81659,31.730433,60.0,23.48972,2025-08-23 20:00:00+00:00,0.0,1013.3,65.0,885.5,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1011.02545,30.8305,26.567999,7.65,3.0,72.64589,14.04,6.0347
Houston,36.321186,31.730433,31.0,23.55336,2025-08-23 21:00:00+00:00,0.0,1012.8,66.0,637.25,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1010.5249,30.630499,26.567999,6.55,3.0,122.471176,14.4,4.6938257
Houston,31.398354,31.730433,100.0,22.232252,2025-08-23 22:00:00+00:00,0.0,1012.8,71.0,191.0,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1010.50494,27.9805,26.567999,4.8,3.0,123.17853,17.28,11.183201
Houston,32.174347,31.730433,48.0,23.769876,2025-08-23 23:00:00+00:00,0.0,1012.4,80.0,188.75,0.0,2025-08-23 06:54:02-05:00,2025-08-23 19:53:46-05:00,1010.1024,27.530499,26.567999,2.95,3.0,163.73972,18.72,9.0
Houston,32.08879,33.242863,33.0,23.94934,2025-08-24 00:00:00+00:00,0.0,1012.5,79.0,219.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1010.2054,27.9305,28.274252,1.3,3.0,187.90707,19.08,13.084402
Houston,32.002785,33.242863,72.0,22.304852,2025-08-24 01:00:00+00:00,0.0,1012.9,73.0,41.75,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1010.602,27.5805,28.274252,0.2,3.0,135.0001,19.44,4.5820518
Houston,31.090061,33.242863,39.0,21.920282,2025-08-24 02:00:00+00:00,0.0,1013.1,73.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1010.7983,27.1805,28.274252,0.0,3.0,135.0001,15.84,6.618519
Houston,31.065468,33.242863,8.0,22.265146,2025-08-24 03:00:00+00:00,0.0,1013.9,77.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.5924,26.630499,28.274252,0.0,3.0,155.55606,11.879999,4.3498964
Houston,30.900017,33.242863,17.0,22.668901,2025-08-24 04:00:00+00:00,0.0,1014.2,82.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.88666,25.9805,28.274252,0.0,3.0,285.94547,5.3999996,2.6208394
Houston,30.499493,33.242863,50.0,23.063688,2025-08-24 05:00:00+00:00,0.0,1014.3,86.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.9833,25.5805,28.274252,0.0,3.0,289.9832,6.12,4.2136917
Houston,30.574005,33.242863,89.0,23.15666,2025-08-24 06:00:00+00:00,0.0,1014.2,87.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.8828,25.4805,28.274252,0.0,3.0,327.99466,4.68,3.396233
Houston,30.158688,33.242863,50.0,23.0506,2025-08-24 07:00:00+00:00,0.0,1014.2,88.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.88025,25.1805,28.274252,0.0,3.0,286.6993,8.28,3.7585104
Houston,30.049412,33.242863,50.0,23.04039,2025-08-24 08:00:00+00:00,0.0,1014.0,89.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.67914,24.9805,28.274252,0.0,3.0,305.53775,9.72,3.096837
Houston,29.530296,33.242863,0.0,22.978455,2025-08-24 09:00:00+00:00,0.0,1014.1,90.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.777,24.7305,28.274252,0.0,3.0,327.52884,11.879999,4.6938257
Houston,30.139591,33.242863,24.0,23.391527,2025-08-24 10:00:00+00:00,0.0,1014.1,92.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.7776,24.780499,28.274252,0.0,3.0,278.13,5.7599998,2.5455842
Houston,29.998688,33.242863,50.0,23.539978,2025-08-24 11:00:00+00:00,0.0,1014.2,92.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.87836,24.9305,28.274252,0.0,3.0,282.09473,9.0,5.1544156
Houston,29.753658,33.242863,36.0,23.391527,2025-08-24 12:00:00+00:00,0.0,1014.4,92.0,0.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1012.0769,24.780499,28.274252,0.0,3.0,326.3099,9.36,5.1919937
Houston,30.51065,33.242863,21.0,24.272114,2025-08-24 13:00:00+00:00,0.0,1015.0,95.0,71.75,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1012.67816,25.130499,28.274252,0.35,3.0,298.0724,15.84,6.12
Houston,31.562534,33.242863,88.0,25.16635,2025-08-24 14:00:00+00:00,0.0,1015.2,95.0,205.75,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1012.8847,26.030499,28.274252,1.6,3.0,336.5014,19.8,9.028754
Houston,33.08658,33.242863,39.0,24.676142,2025-08-24 15:00:00+00:00,0.0,1015.2,83.0,383.5,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1012.89856,27.8305,28.274252,3.4,3.0,352.87506,16.199999,8.707238
Houston,36.318172,33.242863,0.0,24.1959,2025-08-24 16:00:00+00:00,0.0,1015.5,71.0,668.5,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1013.2144,30.030499,28.274252,5.3,3.0,327.52884,11.879999,4.6938257
Houston,39.252945,33.242863,0.0,24.57344,2025-08-24 17:00:00+00:00,0.0,1015.3,68.0,837.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1013.0235,31.1805,28.274252,6.9,3.0,329.03632,11.159999,2.0991426
Houston,39.511604,33.242863,0.0,22.58706,2025-08-24 18:00:00+00:00,0.0,1015.0,57.0,925.5,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1012.73175,32.1805,28.274252,7.9,3.0,23.198618,10.440001,2.7416782
Houston,38.722393,33.242863,0.0,21.855518,2025-08-24 19:00:00+00:00,0.0,1014.6,53.0,949.25,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1012.33636,32.6805,28.274252,8.2,3.0,32.275623,12.959999,8.0899935
Houston,38.98275,33.242863,0.0,22.63363,2025-08-24 20:00:00+00:00,0.0,1013.7,57.0,908.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.43494,32.2305,28.274252,7.75,3.0,118.30067,10.799999,5.315336
Houston,38.90046,33.242863,0.0,22.463688,2025-08-24 21:00:00+00:00,0.0,1013.3,55.0,799.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1011.0393,32.6805,28.274252,6.6,3.0,21.801476,12.959999,3.8773184
Houston,37.130737,33.242863,1.0,20.424543,2025-08-24 22:00:00+00:00,0.0,1013.0,48.0,642.0,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1010.7413,32.8805,28.274252,4.95,3.0,187.12492,10.440001,2.9024127
Houston,35.82507,33.242863,0.0,22.454636,2025-08-24 23:00:00+00:00,0.0,1012.7,59.0,434.75,0.0,2025-08-24 06:54:35-05:00,2025-08-24 19:52:40-05:00,1010.43115,31.4305,28.274252,3.0,3.0,61.69934,14.04,5.315336
Houston,33.140633,32.552494,34.0,18.557323,2025-08-25 00:00:00+00:00,0.0,1012.8,46.0,220.75,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1010.5322,31.5805,28.597168,1.3,3.0,136.33215,18.0,10.948973
Houston,31.643364,32.552494,0.0,19.355957,2025-08-25 01:00:00+00:00,0.0,1013.2,55.0,42.5,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1010.91455,29.3305,28.597168,0.2,3.0,189.86574,11.5199995,8.4042845
Houston,31.068897,32.552494,0.0,21.334335,2025-08-25 02:00:00+00:00,0.0,1013.7,68.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1011.40137,27.780499,28.597168,0.0,3.0,184.76355,15.119999,8.669949
Houston,30.379887,32.552494,0.0,20.902578,2025-08-25 03:00:00+00:00,0.0,1014.4,67.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.0986,27.5805,28.597168,0.0,3.0,181.97488,21.24,10.446206
Houston,31.088272,32.552494,0.0,20.902578,2025-08-25 04:00:00+00:00,0.0,1014.6,67.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.2981,27.5805,28.597168,0.0,3.0,194.93147,16.56,5.5887027
Houston,30.641731,32.552494,100.0,21.34339,2025-08-25 05:00:00+00:00,0.0,1014.8,73.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.4897,26.5805,28.597168,0.0,3.0,251.56496,12.24,3.4152596
Houston,29.536083,32.552494,0.0,20.000027,2025-08-25 06:00:00+00:00,0.0,1014.9,68.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.5882,26.380499,28.597168,0.0,3.0,206.56499,7.2,4.829907
Houston,30.528942,32.552494,26.0,22.57573,2025-08-25 07:00:00+00:00,0.0,1014.8,83.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.483,25.6805,28.597168,0.0,3.0,336.8014,2.52,2.7416782
Houston,30.074322,32.552494,0.0,22.916487,2025-08-25 08:00:00+00:00,0.0,1014.5,86.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.1815,25.4305,28.597168,0.0,3.0,281.3099,10.799999,5.506941
Houston,30.020615,32.552494,0.0,23.296644,2025-08-25 09:00:00+00:00,0.0,1014.7,88.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.38104,25.4305,28.597168,0.0,3.0,309.09384,13.679999,7.42159
Houston,30.155022,32.552494,1.0,23.33606,2025-08-25 10:00:00+00:00,0.0,1014.8,89.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.47986,25.280499,28.597168,0.0,3.0,296.56497,11.5199995,5.634891
Houston,30.308037,32.552494,1.0,23.274538,2025-08-25 11:00:00+00:00,0.0,1015.2,90.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.877,25.030499,28.597168,0.0,3.0,285.94547,10.08,2.6208394
Houston,30.237316,32.552494,3.0,23.434616,2025-08-25 12:00:00+00:00,0.0,1015.4,89.0,0.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1013.0791,25.380499,28.597168,0.0,3.0,263.29025,9.36,6.162207
Houston,31.844193,32.552494,3.0,24.80951,2025-08-25 13:00:00+00:00,0.0,1016.0,93.0,73.25,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1013.68286,26.030499,28.597168,0.35,3.0,301.60745,14.759999,5.495161
Houston,33.177944,32.552494,4.0,25.568674,2025-08-25 14:00:00+00:00,0.0,1016.4,92.0,275.75,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1014.08923,26.9805,28.597168,1.6,3.0,329.03632,12.959999,6.297428
Houston,33.819927,32.552494,0.0,24.483278,2025-08-25 15:00:00+00:00,0.0,1016.8,79.0,473.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1014.49976,28.4805,28.597168,3.4,3.0,351.4693,13.32,7.2805495
Houston,35.14392,32.552494,0.0,22.637243,2025-08-25 16:00:00+00:00,0.0,1016.6,65.0,681.25,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1014.3113,29.9305,28.597168,5.3,3.0,342.64587,12.24,6.0347
Houston,36.592304,32.552494,0.0,20.078371,2025-08-25 17:00:00+00:00,0.0,1017.5,51.0,833.75,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1015.2204,31.4305,28.597168,6.8,3.0,56.3099,10.440001,3.8939953
Houston,36.458023,32.552494,0.0,18.659113,2025-08-25 18:00:00+00:00,0.0,1017.0,45.0,927.5,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1014.7263,32.080498,28.597168,7.75,3.0,84.55976,14.4,7.5942073
Houston,37.39192,32.552494,0.0,17.458279,2025-08-25 19:00:00+00:00,0.0,1016.1,40.0,960.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1013.834,32.830498,28.597168,8.15,3.0,41.98713,9.0,4.8433046
Houston,36.691093,32.552494,57.0,16.670647,2025-08-25 20:00:00+00:00,0.0,1015.0,37.0,920.0,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.74036,33.330498,28.597168,7.7,3.0,57.724377,9.72,8.0899935
Houston,36.802986,32.552494,18.0,16.544014,2025-08-25 21:00:00+00:00,0.0,1014.6,35.0,811.5,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.3472,34.1805,28.597168,6.6,3.0,55.6196,10.440001,8.287822
Houston,36.227875,32.552494,52.0,17.03191,2025-08-25 22:00:00+00:00,0.0,1014.5,36.0,649.5,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.2478,34.2305,28.597168,4.9,3.0,60.94549,10.08,7.4128532
Houston,34.180862,32.552494,3.0,17.235598,2025-08-25 23:00:00+00:00,0.0,1014.7,39.0,445.5,0.0,2025-08-25 06:55:08-05:00,2025-08-25 19:51:33-05:00,1012.43884,33.0305,28.597168,2.95,3.0,105.06854,14.04,9.6932955
Houston,32.35344,,0.0,18.933508,2025-08-26 00:00:00+00:00,0.0,1014.4,50.0,224.5,0.0,,,1012.1207,30.530499,,1.25,,110.32322,19.08,10.365251
Houston,29.989803,,0.0,19.882765,2025-08-26 01:00:00+00:00,0.0,1015.0,62.0,38.25,0.0,,,1012.69904,27.8305,,0.2,,140.19447,23.039999,11.246759
Houston,29.841793,,0.0,20.278421,2025-08-26 02:00:00+00:00,0.0,1015.2,66.0,0.0,0.0,,,1012.8935,27.1805,,0.0,,168.69011,20.16,9.178235
Houston,29.462868,,0.0,20.474762,2025-08-26 03:00:00+00:00,0.0,1015.6,69.0,0.0,0.0,,,1013.28845,26.630499,,0.0,,155.55606,19.08,8.699793
Houston,29.778866,,0.0,20.97452,2025-08-26 04:00:00+00:00,0.0,1016.2,72.0,0.0,0.0,,,1013.88556,26.4305,,0.0,,158.74942,14.759999,6.9527545
